# noise_perc_th noise_perc SNR_dB Param_f1 Param_f2 SR_f1 SR_f2 SR_CC_f1 SR_CC_f2
7.9433e+00 7.9433e+00 2.2000e+01 1.1056e-02 3.0581e-02 1.8606e-01 1.1979e-02 1.0724e-02 1.1425e-02
7.9433e+00 7.9433e+00 2.2000e+01 5.3856e-03 2.7956e-02 1.6878e-01 9.6484e-03 5.6641e-03 9.7650e-03
7.9433e+00 7.9433e+00 2.2000e+01 3.1953e-02 1.7914e-03 2.5596e-02 1.0701e-02 3.2336e-02 2.2507e-02
7.9433e+00 7.9433e+00 2.2000e+01 9.8882e-03 2.9044e-02 1.6386e-01 1.0285e-02 9.9806e-03 1.0231e-02
7.9433e+00 7.9433e+00 2.2000e+01 9.0257e-03 9.1915e-03 1.9010e-01 9.6581e-03 9.0001e-03 9.6440e-03
7.9433e+00 7.9433e+00 2.2000e+01 2.9054e-02 1.6880e-02 1.8713e-01 1.8197e-02 2.9046e-02 1.8028e-02
7.9433e+00 7.9433e+00 2.2000e+01 2.3131e-02 7.3684e-02 1.7439e-01 1.0340e-02 2.3576e-02 1.4120e-02
7.9433e+00 7.9433e+00 2.2000e+01 6.7312e-03 5.8065e-02 1.8027e-01 1.1250e-02 6.8515e-03 1.1320e-02
7.9433e+00 7.9433e+00 2.2000e+01 7.7848e-04 2.7380e-02 1.7794e-01 1.0568e-02 9.2193e-04 1.0385e-02
7.9433e+00 7.9433e+00 2.2000e+01 1.6407e-02 1.7875e-02 1.8131e-01 1.1184e-02 1.6425e-02 1.1125e-02
8.9125e+00 8.9125e+00 2.1000e+01 1.9262e-02 3.2971e-02 1.7296e-01 1.0406e-02 1.9470e-02 1.0279e-02
8.9125e+00 8.9125e+00 2.1000e+01 8.3380e-03 2.0271e-02 1.8935e-01 1.4798e-02 8.3925e-03 1.4523e-02
8.9125e+00 8.9125e+00 2.1000e+01 4.4429e-02 3.3573e-02 1.8393e-01 1.4657e-02 4.4359e-02 1.4804e-02
8.9125e+00 8.9125e+00 2.1000e+01 1.0476e-02 3.4061e-02 1.8386e-01 2.1381e-02 1.0535e-02 2.1266e-02
8.9125e+00 8.9125e+00 2.1000e+01 9.6328e-03 1.7972e-02 1.7836e-01 2.2263e-02 9.5447e-03 2.1223e-02
8.9125e+00 8.9125e+00 2.1000e+01 1.1379e-02 4.1122e-02 1.8024e-01 1.0442e-02 1.1588e-02 1.0413e-02
8.9125e+00 8.9125e+00 2.1000e+01 8.9311e-03 4.7776e-02 1.9113e-01 1.2293e-02 9.6827e-03 1.1647e-02
8.9125e+00 8.9125e+00 2.1000e+01 1.7467e-02 2.0918e-02 1.7743e-01 2.4211e-02 1.7353e-02 2.3885e-02
8.9125e+00 8.9125e+00 2.1000e+01 2.0560e-02 3.7925e-02 1.8609e-01 1.0318e-02 2.0621e-02 1.0302e-02
8.9125e+00 8.9125e+00 2.1000e+01 1.6221e-02 3.0695e-02 1.7666e-01 1.0676e-02 1.6283e-02 1.0621e-02
1.0000e+01 1.0000e+01 2.0000e+01 1.6546e-02 3.1582e-02 1.7858e-01 1.0775e-02 1.6843e-02 1.1064e-02
1.0000e+01 1.0000e+01 2.0000e+01 3.1397e-02 2.6242e-02 1.8859e-01 1.7155e-02 3.1435e-02 1.6984e-02
1.0000e+01 1.0000e+01 2.0000e+01 2.0378e-02 4.1555e-02 1.8415e-01 2.8333e-02 2.0475e-02 2.8206e-02
1.0000e+01 1.0000e+01 2.0000e+01 2.0761e-02 3.5323e-02 1.8789e-01 1.0061e-02 2.0834e-02 1.0047e-02
1.0000e+01 1.0000e+01 2.0000e+01 4.1136e-03 2.3998e-02 1.8879e-01 1.5425e-02 4.0269e-03 1.4863e-02
1.0000e+01 1.0000e+01 2.0000e+01 1.6189e-02 4.2824e-02 1.8288e-01 1.0697e-02 1.6282e-02 1.0671e-02
1.0000e+01 1.0000e+01 2.0000e+01 5.0643e-02 3.3338e-03 1.8243e-01 9.6790e-03 5.0632e-02 9.6622e-03
1.0000e+01 1.0000e+01 2.0000e+01 1.8375e-03 4.6933e-02 1.7264e-01 1.7013e-02 1.7881e-03 1.6982e-02
1.0000e+01 1.0000e+01 2.0000e+01 2.9437e-03 2.4418e-02 1.7583e-01 2.8615e-02 3.0567e-03 2.8033e-02
1.0000e+01 1.0000e+01 2.0000e+01 7.4498e-03 2.9384e-02 1.8360e-01 2.9167e-02 7.4251e-03 2.8498e-02
1.1220e+01 1.1220e+01 1.9000e+01 1.0418e-02 4.2018e-02 1.7956e-01 1.0435e-02 1.0989e-02 1.0366e-02
1.1220e+01 1.1220e+01 1.9000e+01 6.0494e-03 1.9235e-02 1.7591e-01 1.0278e-02 5.9493e-03 1.0513e-02
1.1220e+01 1.1220e+01 1.9000e+01 2.2804e-02 1.8078e-02 1.8768e-01 9.5037e-03 2.2856e-02 9.5281e-03
1.1220e+01 1.1220e+01 1.9000e+01 2.4086e-02 2.2670e-02 1.8817e-01 1.0008e-02 2.4187e-02 9.9966e-03
1.1220e+01 1.1220e+01 1.9000e+01 1.0451e-02 2.9900e-02 1.8947e-01 1.2569e-02 1.0234e-02 1.2360e-02
1.1220e+01 1.1220e+01 1.9000e+01 2.0161e-02 3.6174e-02 1.9078e-01 1.6800e-02 2.0296e-02 1.7026e-02
1.1220e+01 1.1220e+01 1.9000e+01 2.2082e-02 1.8442e-02 1.9086e-01 1.5434e-02 2.2104e-02 1.5288e-02
1.1220e+01 1.1220e+01 1.9000e+01 2.0195e-02 6.8083e-02 1.8122e-01 2.7042e-02 2.0464e-02 2.7275e-02
1.1220e+01 1.1220e+01 1.9000e+01 3.9789e-02 5.8385e-02 1.9350e-01 2.2427e-02 4.0271e-02 2.2811e-02
1.1220e+01 1.1220e+01 1.9000e+01 6.3779e-03 1.7793e-02 1.9932e-01 1.7507e-02 6.3426e-03 1.6913e-02
1.2589e+01 1.2589e+01 1.8000e+01 1.3922e-02 2.7246e-02 1.9321e-01 1.3758e-02 1.4216e-02 1.4384e-02
1.2589e+01 1.2589e+01 1.8000e+01 2.9218e-02 6.4830e-02 1.9226e-01 2.5717e-02 2.9645e-02 2.6070e-02
1.2589e+01 1.2589e+01 1.8000e+01 2.1706e-02 5.4282e-02 1.9422e-01 1.0542e-02 2.1981e-02 1.1879e-02
1.2589e+01 1.2589e+01 1.8000e+01 2.4022e-02 2.7463e-02 2.0231e-01 2.4699e-02 2.4045e-02 2.4561e-02
1.2589e+01 1.2589e+01 1.8000e+01 2.3846e-02 3.3609e-02 1.9442e-01 2.0568e-02 2.3663e-02 2.0298e-02
1.2589e+01 1.2589e+01 1.8000e+01 7.9411e-03 6.0654e-02 2.0812e-01 2.9410e-02 8.3428e-03 2.9079e-02
1.2589e+01 1.2589e+01 1.8000e+01 2.3113e-02 4.1420e-02 1.8994e-01 2.9239e-02 2.3246e-02 2.8812e-02
1.2589e+01 1.2589e+01 1.8000e+01 4.1162e-02 5.6083e-02 2.0061e-01 2.2854e-02 4.1354e-02 2.2520e-02
1.2589e+01 1.2589e+01 1.8000e+01 3.1502e-02 5.7842e-02 2.0477e-01 2.0874e-02 3.1420e-02 2.0940e-02
1.2589e+01 1.2589e+01 1.8000e+01 1.6740e-02 5.8203e-03 1.8322e-01 1.1042e-02 1.6722e-02 1.0967e-02
1.4125e+01 1.4125e+01 1.7000e+01 1.3187e-02 1.7066e-02 1.9146e-01 2.3127e-02 1.3019e-02 2.2284e-02
1.4125e+01 1.4125e+01 1.7000e+01 1.6238e-02 4.4811e-02 1.9076e-01 2.0667e-02 1.6874e-02 2.2588e-02
1.4125e+01 1.4125e+01 1.7000e+01 2.7933e-02 8.4821e-02 2.0014e-01 1.5467e-02 2.8197e-02 2.2193e-02
1.4125e+01 1.4125e+01 1.7000e+01 8.3214e-03 7.3747e-03 1.9258e-01 9.3375e-03 8.2697e-03 9.3331e-03
1.4125e+01 1.4125e+01 1.7000e+01 5.8200e-02 2.1587e-02 2.2474e-01 2.4646e-02 5.8419e-02 2.5082e-02
1.4125e+01 1.4125e+01 1.7000e+01 6.5917e-03 7.6052e-03 2.0560e-01 1.1032e-02 6.4750e-03 1.1523e-02
1.4125e+01 1.4125e+01 1.7000e+01 3.6180e-02 1.9986e-02 1.9874e-01 1.1486e-02 3.6194e-02 1.1519e-02
1.4125e+01 1.4125e+01 1.7000e+01 2.3954e-02 3.7485e-02 1.9197e-01 9.9212e-03 2.4528e-02 9.8422e-03
1.4125e+01 1.4125e+01 1.7000e+01 2.8684e-02 6.2594e-03 1.8455e-01 1.2019e-02 2.8674e-02 1.2019e-02
1.4125e+01 1.4125e+01 1.7000e+01 1.3678e-03 2.6437e-02 1.9488e-01 1.1893e-02 1.5977e-03 1.1463e-02
1.5849e+01 1.5849e+01 1.6000e+01 2.8674e-02 5.7383e-02 1.9953e-01 1.3094e-02 2.8194e-02 1.2841e-02
1.5849e+01 1.5849e+01 1.6000e+01 4.0177e-02 5.4267e-03 2.0182e-01 1.0850e-02 4.0264e-02 1.0833e-02
1.5849e+01 1.5849e+01 1.6000e+01 6.3608e-02 5.4385e-02 1.9929e-01 1.5628e-02 6.4433e-02 1.6215e-02
1.5849e+01 1.5849e+01 1.6000e+01 1.1001e-02 2.0070e-02 2.0631e-01 1.0113e-02 1.1160e-02 1.0020e-02
1.5849e+01 1.5849e+01 1.6000e+01 7.0416e-03 1.4701e-02 2.0627e-01 1.1206e-02 7.2516e-03 1.1642e-02
1.5849e+01 1.5849e+01 1.6000e+01 2.7761e-02 3.3345e-02 2.0959e-01 1.1651e-02 2.7797e-02 1.1635e-02
1.5849e+01 1.5849e+01 1.6000e+01 3.1633e-02 7.7025e-03 2.0442e-01 1.1767e-02 3.1538e-02 1.1920e-02
1.5849e+01 1.5849e+01 1.6000e+01 2.4764e-02 3.4718e-02 2.0652e-01 2.9515e-02 2.4941e-02 3.0411e-02
1.5849e+01 1.5849e+01 1.6000e+01 2.1910e-03 3.2092e-02 2.0760e-01 1.3451e-02 2.4337e-03 1.2899e-02
1.5849e+01 1.5849e+01 1.6000e+01 4.8205e-02 8.3635e-02 2.2295e-01 2.3937e-02 1.1417e-01 3.5105e-02
1.7783e+01 1.7783e+01 1.5000e+01 1.7871e-02 4.9800e-02 2.0840e-01 1.0350e-02 1.8315e-02 1.0374e-02
1.7783e+01 1.7783e+01 1.5000e+01 3.3616e-02 1.7926e-02 2.0529e-01 1.6352e-02 3.3610e-02 1.6321e-02
1.7783e+01 1.7783e+01 1.5000e+01 1.4372e-02 4.6683e-02 1.9682e-01 1.6863e-02 1.4441e-02 1.7090e-02
1.7783e+01 1.7783e+01 1.5000e+01 9.2531e-02 9.6003e-02 1.7537e+00 5.8503e-01 1.3516e+00 4.9731e-02
1.7783e+01 1.7783e+01 1.5000e+01 1.7342e-02 5.7742e-02 2.2988e-01 1.3578e-02 1.6161e-02 2.1457e-02
1.7783e+01 1.7783e+01 1.5000e+01 1.4461e-01 1.2847e-02 3.1045e-01 2.2424e-02 2.4773e+00 1.8609e-02
1.7783e+01 1.7783e+01 1.5000e+01 1.4243e-02 4.1746e-02 2.3218e-01 4.3278e-02 8.5485e-01 4.4639e-02
1.7783e+01 1.7783e+01 1.5000e+01 6.7551e-02 5.6036e-02 2.3689e-01 2.2792e-02 6.8175e-02 2.2182e-02
1.7783e+01 1.7783e+01 1.5000e+01 2.9600e-02 3.5150e-02 2.1006e-01 4.0326e-02 2.9543e-02 4.0059e-02
1.7783e+01 1.7783e+01 1.5000e+01 8.5094e-02 7.9889e-02 2.1209e-01 1.1659e-02 8.6009e-02 1.1591e-02
1.9953e+01 1.9953e+01 1.4000e+01 3.7083e-02 5.0005e-02 2.2150e-01 3.6833e-02 3.6621e-02 3.6405e-02
1.9953e+01 1.9953e+01 1.4000e+01 4.1384e-02 1.3068e-01 2.2053e-01 5.4202e-02 6.3620e-01 6.5476e-02
1.9953e+01 1.9953e+01 1.4000e+01 1.0796e-01 6.2730e-02 2.3167e-01 2.9340e-02 1.0920e-01 2.9915e-02
1.9953e+01 1.9953e+01 1.4000e+01 5.6738e-02 6.5127e-02 2.0774e-01 3.5751e-02 5.7140e-02 3.5998e-02
1.9953e+01 1.9953e+01 1.4000e+01 4.0666e-02 5.2513e-02 2.2283e-01 4.4640e-02 4.0716e-02 4.4742e-02
1.9953e+01 1.9953e+01 1.4000e+01 3.9237e-02 1.9810e-02 2.1839e-01 1.0229e-02 3.9329e-02 1.0287e-02
1.9953e+01 1.9953e+01 1.4000e+01 5.3320e-02 1.3988e-02 1.9403e-01 1.1700e-02 5.3326e-02 1.1636e-02
1.9953e+01 1.9953e+01 1.4000e+01 5.9071e-02 2.2868e-02 2.4570e-01 1.2558e-02 5.9142e-02 1.2667e-02
1.9953e+01 1.9953e+01 1.4000e+01 4.7602e-02 1.9343e-02 2.1572e-01 1.9457e-02 4.7463e-02 1.9987e-02
1.9953e+01 1.9953e+01 1.4000e+01 4.7097e-02 2.2143e-02 2.4320e-01 2.0467e-02 4.6939e-02 2.0917e-02
2.2387e+01 2.2387e+01 1.3000e+01 8.1815e-03 3.6602e-02 2.2239e-01 2.5477e-02 7.7207e-03 2.4867e-02
2.2387e+01 2.2387e+01 1.3000e+01 5.2731e-02 2.3803e-02 2.1155e-01 1.9311e-02 5.2649e-02 1.9358e-02
2.2387e+01 2.2387e+01 1.3000e+01 3.6456e-02 4.0847e-02 2.4163e-01 2.1296e-02 3.6237e-02 2.2392e-02
2.2387e+01 2.2387e+01 1.3000e+01 4.2960e-02 3.2691e-02 2.1297e-01 1.9983e-02 4.2760e-02 1.9507e-02
2.2387e+01 2.2387e+01 1.3000e+01 3.6217e-02 3.2765e-02 2.6491e-01 1.1474e-02 1.2493e+00 1.0564e-02
2.2387e+01 2.2387e+01 1.3000e+01 6.4170e-02 5.7208e-02 2.4448e-01 3.3852e-02 6.4178e-02 3.3910e-02
2.2387e+01 2.2387e+01 1.3000e+01 7.5460e-02 4.8969e-02 2.3442e-01 1.4052e-02 7.5823e-02 1.4293e-02
2.2387e+01 2.2387e+01 1.3000e+01 4.5637e-02 7.8441e-02 2.0973e-01 1.8257e-02 4.6402e-02 1.8634e-02
2.2387e+01 2.2387e+01 1.3000e+01 1.0390e-02 4.2726e-02 2.3544e-01 1.8524e-02 9.9358e-03 1.8041e-02
2.2387e+01 2.2387e+01 1.3000e+01 9.4612e-02 3.0259e-02 2.0985e-01 1.7018e-02 9.4608e-02 1.7113e-02
2.5119e+01 2.5119e+01 1.2000e+01 6.7898e-02 4.4523e-02 2.0978e-01 2.9144e-02 6.7945e-02 4.1043e-02
2.5119e+01 2.5119e+01 1.2000e+01 2.9914e-02 6.5787e-03 2.7190e-01 1.1134e-02 3.0117e-02 1.1586e-02
2.5119e+01 2.5119e+01 1.2000e+01 5.0280e-01 1.4787e-01 4.1156e+00 2.2266e-02 4.0159e+00 3.4019e-02
2.5119e+01 2.5119e+01 1.2000e+01 2.1795e-01 8.8082e-02 2.8852e-01 3.1779e-02 1.7405e+00 2.6196e-02
2.5119e+01 2.5119e+01 1.2000e+01 6.5981e-01 3.6437e-02 1.0000e+06 1.0000e+06 3.9859e+00 1.1796e-02
2.5119e+01 2.5119e+01 1.2000e+01 1.1528e-01 3.0943e-02 2.4512e-01 2.5968e-02 1.1555e-01 2.2179e-02
2.5119e+01 2.5119e+01 1.2000e+01 3.4730e-02 4.9990e-02 2.2785e-01 1.8333e-02 3.3948e-02 1.9177e-02
2.5119e+01 2.5119e+01 1.2000e+01 6.4651e-02 3.2408e-02 2.3784e-01 1.5797e-02 6.4790e-02 2.2398e-02
2.5119e+01 2.5119e+01 1.2000e+01 1.4058e-01 1.9759e-02 2.4495e-01 2.5119e-02 1.4036e-01 2.4816e-02
2.5119e+01 2.5119e+01 1.2000e+01 6.0745e-02 1.3156e-01 3.7298e-01 2.9466e-02 1.2625e+00 1.0654e-02
2.8184e+01 2.8184e+01 1.1000e+01 2.3819e-01 1.6035e-01 3.6275e+00 7.7132e-01 3.6588e+00 7.9968e-02
2.8184e+01 2.8184e+01 1.1000e+01 3.8411e-02 8.6249e-02 2.4789e-01 2.9424e-02 3.8608e-02 2.9597e-02
2.8184e+01 2.8184e+01 1.1000e+01 8.9863e-03 3.4294e-02 2.6576e-01 2.3082e-02 8.0473e-03 2.1640e-02
2.8184e+01 2.8184e+01 1.1000e+01 5.4563e-02 8.2488e-02 2.4671e-01 5.3968e-02 5.4561e-02 5.3880e-02
3.1623e+01 3.1623e+01 1.0000e+01 1.2740e-01 4.6142e-02 2.5223e-01 2.2476e-02 1.3661e-01 2.1142e-02
3.1623e+01 3.1623e+01 1.0000e+01 1.6683e-01 4.5315e-02 2.9461e-01 3.7814e-02 1.6667e-01 3.8162e-02
3.1623e+01 3.1623e+01 1.0000e+01 1.0435e-01 5.8690e-02 2.4844e-01 4.3742e-02 1.0405e-01 2.2148e-02
3.1623e+01 3.1623e+01 1.0000e+01 7.2921e-02 3.0881e-02 2.6940e-01 3.0436e-02 7.2897e-02 3.0162e-02
3.1623e+01 3.1623e+01 1.0000e+01 1.0598e-01 7.8332e-02 2.7346e-01 6.5717e-02 1.0591e-01 6.6209e-02
3.1623e+01 3.1623e+01 1.0000e+01 3.7933e-01 2.2737e-01 1.0000e+06 1.0000e+06 3.5469e+00 4.3549e-02
3.1623e+01 3.1623e+01 1.0000e+01 5.5106e-02 2.9860e-02 2.8166e-01 2.2640e-02 5.5456e-02 2.3863e-02
3.1623e+01 3.1623e+01 1.0000e+01 9.5358e-02 7.6785e-02 2.6054e-01 2.8229e-02 9.4730e-02 2.8430e-02
3.1623e+01 3.1623e+01 1.0000e+01 7.3411e-02 5.7249e-02 2.8248e-01 6.0434e-02 7.3096e-02 6.0325e-02
3.1623e+01 3.1623e+01 1.0000e+01 8.0918e-02 1.2371e-01 3.1110e-01 1.8270e-02 8.0920e-02 1.8330e-02
3.5481e+01 3.5481e+01 9.0000e+00 1.5577e-01 4.2936e-02 2.6386e-01 1.5646e-02 1.6445e-01 2.5956e-02
3.5481e+01 3.5481e+01 9.0000e+00 2.0602e-01 6.2585e-02 3.1263e-01 4.8159e-02 2.0554e-01 4.9255e-02
3.5481e+01 3.5481e+01 9.0000e+00 1.2540e-01 8.0478e-02 2.6408e-01 5.4998e-02 1.2412e-01 5.6557e-02
3.5481e+01 3.5481e+01 9.0000e+00 8.7928e-02 3.8732e-02 2.8517e-01 3.8995e-02 8.7937e-02 3.8712e-02
3.5481e+01 3.5481e+01 9.0000e+00 1.2891e-01 1.0253e-01 2.8920e-01 8.0114e-02 1.2842e-01 8.0582e-02
3.5481e+01 3.5481e+01 9.0000e+00 4.8674e-01 2.6739e-01 1.0000e+06 1.0000e+06 3.5408e+00 3.8483e-02
3.5481e+01 3.5481e+01 9.0000e+00 7.0631e-02 3.2053e-02 3.0117e-01 3.0289e-02 7.0686e-02 3.1643e-02
3.5481e+01 3.5481e+01 9.0000e+00 1.1235e-01 7.7354e-02 2.7746e-01 2.6519e-02 1.1163e-01 2.6718e-02
3.5481e+01 3.5481e+01 9.0000e+00 9.0380e-02 6.0801e-02 2.9873e-01 6.3929e-02 9.0398e-02 2.5235e-02
3.5481e+01 3.5481e+01 9.0000e+00 1.0107e-01 1.4691e-01 3.3077e-01 2.5666e-02 1.0136e-01 2.5565e-02
3.5481e+01 3.5481e+01 9.0000e+00 1.5577e-01 4.2936e-02 2.6386e-01 1.5682e-02 1.6439e-01 2.6170e-02
3.5481e+01 3.5481e+01 9.0000e+00 2.0602e-01 6.2585e-02 3.1263e-01 4.7908e-02 2.0558e-01 4.8049e-02
3.5481e+01 3.5481e+01 9.0000e+00 1.2540e-01 8.0478e-02 2.6408e-01 5.5047e-02 1.2485e-01 2.2057e-02
3.5481e+01 3.5481e+01 9.0000e+00 8.7928e-02 3.8732e-02 2.8517e-01 3.8991e-02 8.7897e-02 3.8670e-02
3.5481e+01 3.5481e+01 9.0000e+00 1.2891e-01 1.0253e-01 2.8920e-01 8.0022e-02 1.2841e-01 8.0546e-02
3.5481e+01 3.5481e+01 9.0000e+00 4.8674e-01 2.6739e-01 1.0000e+06 1.0000e+06 3.5408e+00 3.8497e-02
3.5481e+01 3.5481e+01 9.0000e+00 7.0631e-02 3.2053e-02 3.0117e-01 3.0237e-02 7.0606e-02 3.1633e-02
3.5481e+01 3.5481e+01 9.0000e+00 1.1235e-01 7.7354e-02 2.7746e-01 2.6405e-02 1.1163e-01 2.6720e-02
3.5481e+01 3.5481e+01 9.0000e+00 9.0380e-02 6.0801e-02 2.9873e-01 6.3836e-02 9.0450e-02 6.3785e-02
3.5481e+01 3.5481e+01 9.0000e+00 1.0107e-01 1.4691e-01 3.3077e-01 2.5427e-02 1.0137e-01 2.5577e-02
3.9811e+01 3.9811e+01 8.0000e+00 1.8959e-01 3.9393e-02 2.7858e-01 2.0154e-02 4.3872e-01 2.0612e-02
3.9811e+01 3.9811e+01 8.0000e+00 2.5156e-01 8.4632e-02 3.3291e-01 6.0815e-02 4.1958e-01 6.0430e-02
3.9811e+01 3.9811e+01 8.0000e+00 1.4945e-01 1.0874e-01 2.8170e-01 6.9167e-02 1.4783e-01 7.0766e-02
3.9811e+01 3.9811e+01 8.0000e+00 1.0522e-01 5.0609e-02 3.0287e-01 4.9709e-02 1.0517e-01 4.9560e-02
3.9811e+01 3.9811e+01 8.0000e+00 1.5537e-01 1.3390e-01 3.0687e-01 9.8003e-02 1.5467e-01 9.8282e-02
3.9811e+01 3.9811e+01 8.0000e+00 6.1631e-01 3.1221e-01 1.0000e+06 1.0000e+06 4.4128e+00 6.5092e-02
3.9811e+01 3.9811e+01 8.0000e+00 8.9169e-02 4.3888e-02 3.2316e-01 4.0494e-02 8.8882e-02 4.2037e-02
3.9811e+01 3.9811e+01 8.0000e+00 1.3149e-01 7.7313e-02 2.9645e-01 2.3748e-02 1.3058e-01 2.3925e-02
3.9811e+01 3.9811e+01 8.0000e+00 1.1016e-01 6.4606e-02 3.1698e-01 6.6991e-02 1.1041e-01 6.6961e-02
3.9811e+01 3.9811e+01 8.0000e+00 1.2455e-01 1.7320e-01 3.5284e-01 3.5514e-02 1.2514e-01 3.5537e-02
4.4668e+01 4.4668e+01 7.0000e+00 7.5256e-01 2.5282e-01 1.0000e+06 1.0000e+06 4.2232e+00 3.1537e-02
4.4668e+01 4.4668e+01 7.0000e+00 3.5552e-01 1.2952e-01 3.5698e-01 1.1758e-01 9.9335e-01 1.3765e-01
4.4668e+01 4.4668e+01 7.0000e+00 1.2267e-01 1.0225e-01 2.8219e-01 4.1421e-02 1.2092e-01 4.2377e-02
4.4668e+01 4.4668e+01 7.0000e+00 1.7906e-01 1.1137e-01 3.3860e-01 8.3456e-02 1.7919e-01 8.3356e-02
4.4668e+01 4.4668e+01 7.0000e+00 1.8459e-01 6.5059e-02 3.0440e-01 5.6180e-02 1.8525e-01 5.6603e-02
4.4668e+01 4.4668e+01 7.0000e+00 4.6008e-01 3.2895e-02 4.4775e-01 3.1225e-02 2.2853e+00 3.6927e-02
4.4668e+01 4.4668e+01 7.0000e+00 1.5657e-01 1.1857e-01 3.1361e-01 6.0163e-02 1.5713e-01 6.0420e-02
4.4668e+01 4.4668e+01 7.0000e+00 7.7619e-01 9.0387e-02 3.6902e+00 5.8895e-01 3.5935e+00 4.4187e-02
4.4668e+01 4.4668e+01 7.0000e+00 1.4328e-01 1.1298e-01 2.9904e-01 1.1260e-01 3.9934e-01 1.3561e-01
4.4668e+01 4.4668e+01 7.0000e+00 1.5499e-01 1.5587e-01 2.8627e-01 1.2329e-01 1.5366e-01 1.2400e-01
5.0119e+01 5.0119e+01 6.0000e+00 2.2474e-01 1.3691e-01 3.6103e-01 6.1425e-02 3.6839e-01 5.9386e-02
5.0119e+01 5.0119e+01 6.0000e+00 1.7057e-01 1.4031e-01 3.4056e-01 9.6603e-02 2.0573e-01 1.0961e-01
5.0119e+01 5.0119e+01 6.0000e+00 2.3832e-01 2.5853e-01 3.6485e-01 1.3341e-01 5.3115e-01 1.2936e-01
5.0119e+01 5.0119e+01 6.0000e+00 2.7907e-01 1.2850e-01 4.3188e-01 1.3219e-01 2.7652e+00 1.4282e-01
5.0119e+01 5.0119e+01 6.0000e+00 2.5244e-01 7.2119e-02 3.6808e-01 5.4425e-02 1.1687e+00 5.7420e-02
5.0119e+01 5.0119e+01 6.0000e+00 7.8179e-02 2.2517e-01 3.3269e-01 1.3121e-01 7.7764e-01 1.4783e-01
5.0119e+01 5.0119e+01 6.0000e+00 1.6914e+00 6.2919e-02 9.3905e+00 6.1732e-01 6.0047e+00 8.4436e-02
5.0119e+01 5.0119e+01 6.0000e+00 1.1040e+00 1.8857e-01 1.0000e+06 1.0000e+06 6.8094e+00 1.0118e-01
5.0119e+01 5.0119e+01 6.0000e+00 1.1866e+00 1.5025e-01 6.9451e+00 9.0517e-01 6.9451e+00 8.8675e-01
5.0119e+01 5.0119e+01 6.0000e+00 9.3107e-02 2.4844e-01 4.9864e-01 1.3655e-01 1.9321e+00 1.5884e-01
5.6234e+01 5.6234e+01 5.0000e+00 5.9637e-01 2.3159e-01 4.6692e+00 6.8187e-01 3.3083e+00 7.2790e-02
5.6234e+01 5.6234e+01 5.0000e+00 2.3737e-01 1.2624e-01 3.7314e-01 1.0277e-01 3.4703e-01 1.1967e-01
5.6234e+01 5.6234e+01 5.0000e+00 1.2470e+00 1.0392e-01 4.4378e+00 1.1565e+00 4.5123e+00 1.1453e-01
5.6234e+01 5.6234e+01 5.0000e+00 6.6829e-01 3.4857e-01 5.0513e-01 1.0730e-01 2.0176e+00 1.3495e-01
5.6234e+01 5.6234e+01 5.0000e+00 3.3960e-02 2.5319e-01 2.8355e+00 6.4255e-02 2.7406e+00 6.5110e-02
5.6234e+01 5.6234e+01 5.0000e+00 8.0648e-01 1.7717e-01 5.2266e-01 1.6079e-02 3.7422e+00 1.4411e-02
5.6234e+01 5.6234e+01 5.0000e+00 1.5377e-01 2.2504e-01 4.4081e-01 1.6813e-01 1.1774e+00 1.7173e-01
5.6234e+01 5.6234e+01 5.0000e+00 2.6308e-01 3.5561e-01 5.0383e-01 3.0290e-01 2.7341e+00 6.1672e-01
5.6234e+01 5.6234e+01 5.0000e+00 2.5209e-01 1.5763e-01 4.3167e-01 1.6507e-01 3.7741e-01 1.7311e-01
5.6234e+01 5.6234e+01 5.0000e+00 2.2202e-01 1.2331e-01 5.4513e-01 1.2412e-01 1.4161e+00 1.3804e-01
6.3096e+01 6.3096e+01 4.0000e+00 4.0346e-01 8.4211e-02 4.2072e-01 4.2125e-02 3.9652e-01 3.9609e-02
6.3096e+01 6.3096e+01 4.0000e+00 3.1906e-01 2.0684e-01 3.6844e-01 4.5181e-01 5.0313e-01 1.9730e-01
6.3096e+01 6.3096e+01 4.0000e+00 9.8691e-01 3.5302e-01 5.0686e+00 7.6955e-01 4.9144e+00 8.6767e-02
6.3096e+01 6.3096e+01 4.0000e+00 3.8570e-01 2.6027e-01 5.4554e+00 1.0629e+00 5.2515e+00 4.2917e-02
6.3096e+01 6.3096e+01 4.0000e+00 1.6060e-01 2.4535e-01 4.4634e-01 9.8275e-02 4.8557e-01 8.5551e-02
6.3096e+01 6.3096e+01 4.0000e+00 2.4970e-01 1.5325e-01 4.0264e-01 1.0947e-01 1.6365e+00 1.1268e-01
6.3096e+01 6.3096e+01 4.0000e+00 3.1005e-01 3.7680e-01 3.6720e-01 1.9226e-01 3.2947e-01 2.1480e-01
6.3096e+01 6.3096e+01 4.0000e+00 2.5664e-01 2.3598e-01 4.7469e-01 2.4314e-01 2.2338e+00 2.8412e-01
6.3096e+01 6.3096e+01 4.0000e+00 2.5715e-01 2.9810e-01 3.5819e-01 1.7619e-01 2.4333e-01 1.8128e-01
