# noise_perc_th noise_perc SNR_dB Param_f1 Param_f2 SR_f1 SR_f2 SR_CC_f1 SR_CC_f2
7.0795e+00 7.2331e+00 2.3000e+01 2.7281e-03 1.7511e-03 5.4285e-02 1.8635e-02 1.9966e-02 1.5748e-03
7.0795e+00 6.8931e+00 2.3000e+01 7.5281e-03 1.1201e-03 5.5753e-02 1.7301e-02 2.0288e-02 1.2012e-03
7.0795e+00 7.0233e+00 2.3000e+01 7.0239e-03 2.4867e-03 5.1293e-02 2.1372e-02 1.9934e-02 3.0529e-03
7.0795e+00 6.9194e+00 2.3000e+01 4.0596e-03 4.4727e-03 1.0626e-02 4.6015e-03 2.0241e-02 4.4924e-03
7.9433e+00 8.3032e+00 2.2000e+01 9.6888e-04 4.0218e-03 1.0802e-02 3.9544e-03 3.5902e-02 3.5687e-03
7.9433e+00 7.9758e+00 2.2000e+01 5.0399e-03 1.8547e-03 2.0085e-02 1.8791e-03 2.0088e-02 1.9328e-03
7.9433e+00 8.0621e+00 2.2000e+01 9.2858e-03 3.2036e-03 5.3506e-02 1.9349e-02 2.0874e-02 1.9292e-03
7.9433e+00 7.8698e+00 2.2000e+01 5.5751e-04 1.0539e-03 5.4209e-02 1.8705e-02 1.9813e-02 6.2277e-04
7.9433e+00 8.3302e+00 2.2000e+01 6.2262e-03 1.7550e-03 5.3935e-02 1.8962e-02 2.0187e-02 1.0270e-03
7.9433e+00 7.9584e+00 2.2000e+01 2.3959e-03 2.9683e-03 5.0529e-02 2.2073e-02 2.0122e-02 3.3929e-03
7.9433e+00 7.9344e+00 2.2000e+01 7.7477e-03 4.6980e-04 1.3959e-02 1.8742e-04 2.0703e-02 1.1964e-03
7.9433e+00 7.7838e+00 2.2000e+01 3.6667e-03 6.9301e-04 5.5090e-02 1.7904e-02 1.9992e-02 2.0061e-04
7.9433e+00 7.9805e+00 2.2000e+01 4.7772e-03 3.4733e-03 5.2709e-02 2.0074e-02 2.0009e-02 3.6345e-03
7.9433e+00 8.3891e+00 2.2000e+01 2.0343e-03 3.1791e-04 9.9863e-02 5.8328e-03 9.9863e-02 5.8486e-03
8.9125e+00 8.5063e+00 2.1000e+01 1.8962e-03 1.1656e-03 5.2540e-02 2.0229e-02 1.9792e-02 1.5054e-03
8.9125e+00 9.0623e+00 2.1000e+01 2.7734e-03 3.1853e-03 9.9835e-02 9.0621e-03 9.9835e-02 9.0756e-03
8.9125e+00 8.8514e+00 2.1000e+01 4.9769e-03 1.7151e-03 9.9874e-02 6.9169e-03 9.9874e-02 6.9403e-03
8.9125e+00 8.9828e+00 2.1000e+01 3.1007e-03 1.6487e-03 9.9834e-02 7.7194e-03 9.9835e-02 7.7151e-03
8.9125e+00 8.9282e+00 2.1000e+01 1.4109e-03 6.4713e-05 5.1949e-02 2.0772e-02 9.9881e-02 4.8091e-03
8.9125e+00 8.9799e+00 2.1000e+01 8.3008e-03 2.4059e-03 9.9936e-02 6.7692e-03 9.9936e-02 6.7569e-03
8.9125e+00 8.7351e+00 2.1000e+01 2.3061e-03 8.6832e-04 9.9866e-02 6.1139e-03 9.9866e-02 6.1079e-03
8.9125e+00 8.7644e+00 2.1000e+01 4.0257e-03 6.4666e-04 9.9852e-02 5.1389e-03 9.9852e-02 5.1525e-03
8.9125e+00 9.0308e+00 2.1000e+01 5.0785e-03 4.9200e-04 9.9855e-02 5.4632e-03 9.9855e-02 5.4637e-03
8.9125e+00 8.9619e+00 2.1000e+01 6.7290e-03 3.8559e-04 9.9835e-02 6.0298e-03 9.9834e-02 6.0436e-03
1.0000e+01 9.8825e+00 2.0000e+01 6.2501e-03 3.1003e-03 9.9843e-02 2.3662e-03 9.9843e-02 2.3977e-03
1.0000e+01 9.6234e+00 2.0000e+01 1.5534e-03 7.5008e-03 9.9834e-02 1.3475e-02 9.9835e-02 1.3465e-02
1.0000e+01 9.8539e+00 2.0000e+01 8.8893e-03 1.7374e-03 9.9829e-02 8.1083e-03 9.9829e-02 8.1164e-03
1.0000e+01 9.6402e+00 2.0000e+01 4.0047e-03 6.2596e-04 9.9844e-02 6.3363e-03 9.9844e-02 6.3572e-03
1.0000e+01 1.0313e+01 2.0000e+01 8.5503e-03 9.9013e-04 9.9920e-02 3.7539e-03 9.9920e-02 3.7545e-03
1.0000e+01 9.7563e+00 2.0000e+01 4.9173e-03 2.7918e-03 9.9880e-02 2.4574e-03 9.9880e-02 2.4787e-03
1.0000e+01 9.9266e+00 2.0000e+01 5.3309e-03 1.3640e-03 9.9814e-02 7.6986e-03 9.9814e-02 7.6989e-03
1.0000e+01 9.6836e+00 2.0000e+01 3.2622e-03 1.3789e-03 9.9861e-02 3.9320e-03 9.9861e-02 3.9383e-03
1.0000e+01 1.0086e+01 2.0000e+01 3.0726e-03 2.9531e-03 9.9858e-02 8.2418e-03 9.9857e-02 8.2476e-03
1.0000e+01 1.0190e+01 2.0000e+01 1.9149e-03 1.4080e-03 9.9851e-02 4.3928e-03 9.9851e-02 4.4106e-03
1.1220e+01 1.0799e+01 1.9000e+01 6.6774e-03 7.9387e-05 9.9880e-02 5.0277e-03 9.9880e-02 5.0182e-03
1.1220e+01 1.1406e+01 1.9000e+01 8.8104e-03 2.1353e-03 9.9891e-02 7.0714e-03 9.9891e-02 7.0711e-03
1.1220e+01 1.1246e+01 1.9000e+01 8.7173e-03 9.7224e-04 9.9910e-02 5.8817e-03 9.9910e-02 5.9035e-03
1.1220e+01 1.1316e+01 1.9000e+01 1.8690e-02 6.0767e-04 9.9881e-02 5.7686e-03 9.9881e-02 5.7748e-03
1.1220e+01 1.1189e+01 1.9000e+01 4.2465e-03 3.2338e-04 9.9859e-02 5.2133e-03 9.9859e-02 5.2164e-03
1.1220e+01 1.1449e+01 1.9000e+01 1.0830e-02 3.7648e-03 9.9853e-02 1.9199e-03 9.9853e-02 1.9326e-03
1.1220e+01 1.1174e+01 1.9000e+01 7.0245e-03 3.3052e-03 9.9910e-02 7.3614e-03 9.9910e-02 7.3863e-03
1.1220e+01 1.1563e+01 1.9000e+01 1.2712e-03 2.2923e-03 9.9833e-02 8.4624e-03 9.9833e-02 8.4761e-03
1.1220e+01 1.1489e+01 1.9000e+01 1.1877e-02 4.3247e-03 9.9952e-02 8.2768e-03 9.9952e-02 8.2763e-03
1.1220e+01 1.1459e+01 1.9000e+01 2.2362e-03 3.4427e-03 9.9878e-02 1.4169e-03 9.9878e-02 1.4313e-03
1.2589e+01 1.2539e+01 1.8000e+01 7.8578e-03 5.2609e-03 9.9865e-02 5.9654e-05 9.9864e-02 7.5167e-05
1.2589e+01 1.2839e+01 1.8000e+01 1.3435e-02 1.0883e-02 9.9815e-02 1.7120e-02 9.9816e-02 1.7111e-02
1.2589e+01 1.2479e+01 1.8000e+01 5.1888e-03 9.0584e-04 9.9830e-02 4.8475e-03 9.9830e-02 4.8094e-03
1.2589e+01 1.2193e+01 1.8000e+01 3.3121e-03 2.7481e-03 9.9847e-02 8.2704e-03 9.9847e-02 8.2699e-03
1.2589e+01 1.2291e+01 1.8000e+01 7.0196e-03 5.4197e-03 9.9894e-02 1.0590e-02 9.9894e-02 1.0636e-02
1.2589e+01 1.2830e+01 1.8000e+01 4.8277e-03 3.2105e-03 9.9883e-02 1.7546e-03 9.9883e-02 1.7539e-03
1.2589e+01 1.2848e+01 1.8000e+01 1.4685e-02 3.2197e-03 9.9887e-02 8.8916e-03 9.9886e-02 8.9074e-03
1.2589e+01 1.2829e+01 1.8000e+01 4.3801e-03 3.4092e-04 9.9819e-02 6.9979e-03 9.9819e-02 6.9913e-03
1.2589e+01 1.2450e+01 1.8000e+01 3.2694e-03 4.3952e-03 9.9884e-02 7.4363e-04 9.9884e-02 7.4801e-04
1.2589e+01 1.2700e+01 1.8000e+01 1.5625e-02 5.1727e-03 9.9923e-02 1.0416e-02 9.9922e-02 1.0407e-02
1.4125e+01 1.4231e+01 1.7000e+01 1.1936e-02 8.2004e-03 9.9844e-02 1.3462e-02 9.9844e-02 1.3455e-02
1.4125e+01 1.3945e+01 1.7000e+01 9.3124e-03 6.1410e-03 9.9809e-02 2.0308e-04 9.9809e-02 1.7833e-04
1.4125e+01 1.4385e+01 1.7000e+01 1.2406e-02 1.9281e-03 9.9905e-02 3.3847e-03 9.9906e-02 3.3608e-03
1.4125e+01 1.3086e+01 1.7000e+01 9.1757e-03 8.3606e-03 9.9810e-02 1.4491e-02 9.9810e-02 1.4490e-02
1.4125e+01 1.4189e+01 1.7000e+01 2.2336e-03 6.8399e-03 9.9854e-02 1.2496e-02 9.9854e-02 1.2495e-02
1.4125e+01 1.4593e+01 1.7000e+01 5.6757e-03 6.8061e-03 9.9811e-02 1.3546e-02 9.9812e-02 1.3545e-02
1.4125e+01 1.3879e+01 1.7000e+01 1.6330e-02 3.6281e-03 9.9921e-02 9.9184e-04 9.9921e-02 9.9184e-04
1.4125e+01 1.4792e+01 1.7000e+01 3.9889e-03 2.0571e-03 9.9824e-02 3.9477e-03 9.9824e-02 3.9476e-03
1.4125e+01 1.4120e+01 1.7000e+01 1.8940e-02 2.7973e-03 9.9870e-02 8.1417e-03 9.9870e-02 8.1364e-03
1.4125e+01 1.4340e+01 1.7000e+01 1.0755e-02 4.7060e-03 9.9832e-02 1.0148e-02 9.9832e-02 1.0154e-02
1.5849e+01 1.6400e+01 1.6000e+01 2.0183e-02 1.3458e-03 9.9835e-02 5.5182e-03 9.9835e-02 5.5233e-03
1.5849e+01 1.5538e+01 1.6000e+01 1.0195e-02 1.5817e-03 9.9891e-02 5.9450e-03 9.9892e-02 5.9585e-03
1.5849e+01 1.6649e+01 1.6000e+01 6.4720e-03 2.9925e-03 9.9898e-02 1.7942e-03 9.9898e-02 1.8033e-03
1.5849e+01 1.5900e+01 1.6000e+01 8.2236e-03 7.7925e-03 9.9894e-02 1.2623e-02 9.9894e-02 1.2612e-02
1.5849e+01 1.6066e+01 1.6000e+01 1.1076e-02 5.6410e-03 9.9824e-02 1.2037e-02 9.9824e-02 1.2045e-02
1.5849e+01 1.5597e+01 1.6000e+01 5.5917e-03 2.9876e-03 9.9857e-02 2.3755e-03 9.9857e-02 2.3716e-03
1.5849e+01 1.5510e+01 1.6000e+01 1.9163e-03 7.3904e-03 9.9910e-02 1.1697e-02 9.9910e-02 1.1697e-02
1.5849e+01 1.5530e+01 1.6000e+01 1.9274e-02 6.4731e-03 9.9824e-02 5.0770e-06 9.9824e-02 1.2904e-05
1.5849e+01 1.5261e+01 1.6000e+01 6.8834e-03 6.0876e-03 9.9890e-02 1.3089e-03 9.9890e-02 1.2938e-03
1.5849e+01 1.6155e+01 1.6000e+01 8.1811e-03 2.5778e-03 9.9901e-02 2.4543e-03 9.9901e-02 2.4522e-03
1.7783e+01 1.7891e+01 1.5000e+01 4.1388e-03 9.3582e-04 9.9861e-02 4.6537e-03 9.9861e-02 4.6547e-03
1.7783e+01 1.7285e+01 1.5000e+01 1.2966e-02 9.0444e-03 9.9838e-02 3.3504e-03 9.9838e-02 3.3168e-03
1.7783e+01 1.7282e+01 1.5000e+01 1.3299e-02 6.7237e-03 9.9912e-02 2.1019e-03 9.9912e-02 2.1283e-03
1.7783e+01 1.7522e+01 1.5000e+01 2.5620e-02 1.1828e-03 9.9920e-02 2.9228e-03 9.9920e-02 2.9473e-03
1.7783e+01 1.7318e+01 1.5000e+01 8.3419e-03 7.1573e-03 9.9978e-02 1.0509e-02 9.9978e-02 1.0467e-02
1.7783e+01 1.7454e+01 1.5000e+01 1.1053e-02 6.8148e-03 9.9814e-02 1.2722e-02 9.9814e-02 1.2760e-02
1.7783e+01 1.7919e+01 1.5000e+01 1.1082e-02 1.2136e-04 9.9956e-02 4.1878e-03 9.9956e-02 4.2046e-03
1.7783e+01 1.8826e+01 1.5000e+01 1.4955e-02 9.1378e-04 9.9921e-02 4.8034e-03 9.9921e-02 4.8001e-03
1.7783e+01 1.8266e+01 1.5000e+01 1.3735e-02 2.4124e-05 9.9852e-02 5.0155e-03 9.9852e-02 5.0174e-03
1.7783e+01 1.7520e+01 1.5000e+01 2.3749e-03 1.2945e-03 9.9834e-02 7.3803e-03 9.9834e-02 7.3673e-03
1.9953e+01 2.0314e+01 1.4000e+01 1.4360e-02 3.4970e-03 9.9757e-02 1.0433e-02 9.9757e-02 1.0416e-02
1.9953e+01 2.0056e+01 1.4000e+01 1.7680e-02 5.5993e-03 9.9860e-02 1.0772e-02 9.9860e-02 1.0752e-02
1.9953e+01 1.9686e+01 1.4000e+01 1.6315e-02 1.1947e-02 9.9835e-02 5.8771e-03 9.9835e-02 5.8528e-03
1.9953e+01 2.0284e+01 1.4000e+01 2.1655e-02 7.4024e-03 9.9936e-02 1.1824e-02 9.9937e-02 1.1826e-02
1.9953e+01 1.9502e+01 1.4000e+01 8.6062e-03 1.2451e-03 9.9907e-02 2.5199e-03 9.9907e-02 2.5204e-03
1.9953e+01 2.0143e+01 1.4000e+01 1.0890e-02 1.6966e-03 9.9806e-02 7.6685e-03 9.9806e-02 7.6659e-03
1.9953e+01 2.0704e+01 1.4000e+01 8.3189e-03 3.0654e-03 9.9922e-02 6.9571e-03 9.9922e-02 6.9536e-03
1.9953e+01 1.9494e+01 1.4000e+01 1.9705e-02 5.4339e-03 9.9814e-02 1.2803e-02 9.9814e-02 1.2802e-02
1.9953e+01 1.9957e+01 1.4000e+01 2.0088e-02 3.9960e-03 9.9815e-02 9.8937e-03 9.9815e-02 9.9253e-03
1.9953e+01 1.9418e+01 1.4000e+01 1.0223e-02 7.8096e-03 9.9901e-02 2.7851e-03 9.9901e-02 2.7782e-03
2.2387e+01 2.1724e+01 1.3000e+01 2.2932e-02 2.7706e-03 9.9797e-02 1.0658e-02 9.9797e-02 1.0656e-02
2.2387e+01 2.1928e+01 1.3000e+01 1.3017e-02 1.0071e-02 9.9851e-02 1.5247e-02 9.9851e-02 1.5212e-02
2.2387e+01 2.3192e+01 1.3000e+01 1.6477e-02 3.1639e-03 9.9677e-02 1.2346e-02 9.9677e-02 1.2381e-02
2.2387e+01 2.1269e+01 1.3000e+01 8.9329e-03 1.1786e-02 9.9811e-02 5.0798e-03 9.9810e-02 5.1384e-03
2.2387e+01 2.3498e+01 1.3000e+01 2.2968e-02 1.7864e-03 9.9988e-02 2.4254e-03 9.9989e-02 2.4333e-03
2.2387e+01 2.1671e+01 1.3000e+01 2.3929e-02 1.4197e-02 9.9827e-02 8.8742e-03 9.9827e-02 8.8741e-03
2.2387e+01 2.2287e+01 1.3000e+01 8.3015e-03 3.0247e-03 9.9857e-02 8.1886e-03 9.9857e-02 8.1465e-03
2.2387e+01 2.1900e+01 1.3000e+01 1.9417e-02 1.7405e-03 9.9881e-02 4.3768e-03 9.9881e-02 4.3885e-03
2.2387e+01 2.2301e+01 1.3000e+01 1.2830e-02 8.8389e-03 9.9793e-02 1.5543e-02 9.9794e-02 1.5546e-02
2.2387e+01 2.2108e+01 1.3000e+01 1.4913e-02 2.2403e-03 9.9906e-02 1.4781e-03 9.9906e-02 1.4531e-03
2.5119e+01 2.6163e+01 1.2000e+01 9.5326e-03 2.9331e-03 9.9835e-02 2.9465e-03 9.9835e-02 2.9530e-03
2.5119e+01 2.5120e+01 1.2000e+01 2.4300e-02 1.2706e-03 9.9802e-02 8.9249e-03 9.9801e-02 8.9684e-03
2.5119e+01 2.4588e+01 1.2000e+01 9.1754e-03 4.1293e-03 9.9761e-02 1.1359e-02 9.9760e-02 1.1322e-02
2.5119e+01 2.4638e+01 1.2000e+01 1.5947e-02 2.5315e-03 9.9795e-02 3.7718e-03 9.9795e-02 3.7644e-03
2.5119e+01 2.4417e+01 1.2000e+01 1.2940e-02 1.1009e-02 9.9867e-02 5.4417e-03 9.9867e-02 5.4319e-03
2.5119e+01 2.5381e+01 1.2000e+01 2.6254e-02 2.7392e-03 9.9736e-02 1.0457e-02 9.9736e-02 1.0469e-02
2.5119e+01 2.5665e+01 1.2000e+01 2.3367e-02 1.2023e-02 1.0010e-01 1.4291e-02 1.0010e-01 1.4292e-02
2.5119e+01 2.4505e+01 1.2000e+01 2.4847e-02 1.2549e-02 9.9976e-02 8.7924e-03 9.9976e-02 8.7421e-03
2.5119e+01 2.4720e+01 1.2000e+01 1.2416e-02 1.0614e-03 9.9814e-02 4.9875e-03 9.9814e-02 4.9922e-03
2.5119e+01 2.5318e+01 1.2000e+01 8.2364e-03 6.3491e-04 9.9753e-02 6.8686e-03 9.9753e-02 6.8874e-03
2.8184e+01 2.9274e+01 1.1000e+01 1.6313e-02 7.1338e-03 1.0020e-01 1.9321e-01 9.9740e-02 1.4314e-02
2.8184e+01 2.8558e+01 1.1000e+01 2.8883e-02 2.0559e-02 1.0028e-01 1.9321e-01 9.9851e-02 1.2945e-02
2.8184e+01 2.8362e+01 1.1000e+01 2.1689e-02 1.1555e-02 1.0047e-01 1.9321e-01 9.9988e-02 9.1853e-03
2.8184e+01 2.8119e+01 1.1000e+01 2.0090e-02 9.0088e-03 9.9922e-02 1.3290e-02 9.9922e-02 1.3275e-02
2.8184e+01 2.7644e+01 1.1000e+01 1.0797e-02 1.1493e-04 1.0042e-01 1.9321e-01 9.9906e-02 4.4610e-03
2.8184e+01 2.8417e+01 1.1000e+01 1.5429e-03 1.1332e-02 1.0026e-01 1.9321e-01 9.9803e-02 4.3969e-03
2.8184e+01 2.7395e+01 1.1000e+01 5.3820e-03 3.9096e-03 1.0046e-01 1.9321e-01 9.9934e-02 2.5110e-04
2.8184e+01 2.6915e+01 1.1000e+01 2.9215e-02 6.6786e-03 1.0024e-01 1.9321e-01 9.9797e-02 5.5656e-04
2.8184e+01 2.7864e+01 1.1000e+01 7.5228e-03 1.0745e-03 1.0026e-01 1.9321e-01 9.9792e-02 5.4591e-03
2.8184e+01 2.8524e+01 1.1000e+01 9.0627e-03 8.2529e-03 1.0020e-01 1.9321e-01 9.9762e-02 1.5752e-02
3.1623e+01 3.1508e+01 1.0000e+01 1.9757e-02 1.4007e-02 1.0017e-01 1.9321e-01 9.9769e-02 6.9396e-03
3.1623e+01 3.0757e+01 1.0000e+01 2.0557e-02 1.0074e-02 1.0025e-01 1.9321e-01 9.9828e-02 3.5343e-03
3.1623e+01 3.2722e+01 1.0000e+01 3.2776e-02 1.0794e-02 1.0041e-01 1.9321e-01 9.9929e-02 4.2933e-03
3.1623e+01 3.1419e+01 1.0000e+01 4.1765e-02 7.5720e-03 1.0010e-01 1.9321e-01 9.9681e-02 1.5700e-02
3.1623e+01 3.0465e+01 1.0000e+01 3.7594e-02 1.1129e-02 1.0070e-01 1.9321e-01 1.0013e-01 1.2877e-02
3.1623e+01 3.1524e+01 1.0000e+01 1.7309e-02 8.3086e-03 1.0023e-01 1.9321e-01 9.9753e-02 1.5959e-02
3.1623e+01 3.1700e+01 1.0000e+01 2.2122e-02 1.1262e-02 1.0040e-01 1.9321e-01 9.9930e-02 7.2257e-03
3.1623e+01 3.1170e+01 1.0000e+01 3.0127e-02 1.1036e-02 1.0084e-01 1.9321e-01 1.0024e-01 1.1367e-02
3.1623e+01 3.2520e+01 1.0000e+01 1.7285e-02 1.4227e-02 1.0047e-01 1.9321e-01 9.9924e-02 1.8441e-02
3.1623e+01 3.0810e+01 1.0000e+01 2.1496e-02 9.2346e-03 1.0051e-01 1.9321e-01 1.0000e-01 6.0283e-03
3.5481e+01 3.6667e+01 9.0000e+00 1.4122e-02 1.1989e-02 1.0019e-01 1.9321e-01 9.9770e-02 5.3914e-03
3.5481e+01 3.6471e+01 9.0000e+00 1.9571e-02 1.0781e-03 1.0036e-01 1.9321e-01 9.9871e-02 4.1509e-03
3.5481e+01 3.5779e+01 9.0000e+00 1.3915e-02 7.6411e-03 9.9983e-02 1.9321e-01 9.9628e-02 1.9065e-02
3.5481e+01 3.6269e+01 9.0000e+00 7.6196e-03 9.3292e-03 1.0041e-01 1.9321e-01 9.9939e-02 5.7125e-03
3.5481e+01 3.6163e+01 9.0000e+00 1.8915e-02 2.1247e-02 1.0005e-01 1.9321e-01 9.9706e-02 1.2577e-02
3.5481e+01 3.5763e+01 9.0000e+00 2.1480e-02 2.7049e-02 1.0012e-01 1.9321e-01 9.9736e-02 1.8205e-02
3.5481e+01 3.4592e+01 9.0000e+00 3.7154e-02 2.2189e-02 1.0018e-01 1.9321e-01 9.9709e-02 2.9929e-02
3.5481e+01 3.5029e+01 9.0000e+00 7.2156e-03 1.0511e-02 1.0028e-01 1.9321e-01 9.9814e-02 3.7529e-03
3.5481e+01 3.5319e+01 9.0000e+00 1.0995e-02 1.5351e-02 1.0044e-01 1.9321e-01 9.9875e-02 2.0662e-02
3.5481e+01 3.3925e+01 9.0000e+00 2.5262e-02 8.8700e-03 1.0049e-01 1.9321e-01 9.9976e-02 4.1764e-03
3.9811e+01 4.0311e+01 8.0000e+00 5.5576e-03 8.9046e-03 1.0028e-01 1.9321e-01 9.9795e-02 2.0701e-03
3.9811e+01 4.0450e+01 8.0000e+00 9.4323e-03 1.5374e-02 1.0053e-01 1.9321e-01 1.0002e-01 1.2763e-02
3.9811e+01 3.9633e+01 8.0000e+00 2.3428e-02 7.6175e-03 1.0063e-01 1.9321e-01 1.0008e-01 1.0217e-02
3.9811e+01 3.9048e+01 8.0000e+00 3.5085e-02 6.2412e-03 1.0038e-01 1.9321e-01 9.9865e-02 9.2415e-04
3.9811e+01 3.9772e+01 8.0000e+00 1.1410e-02 7.0344e-03 1.0034e-01 1.9321e-01 9.9848e-02 1.2910e-03
3.9811e+01 3.8699e+01 8.0000e+00 2.9702e-02 6.5812e-03 1.0056e-01 1.9321e-01 1.0004e-01 2.7669e-03
3.9811e+01 4.0323e+01 8.0000e+00 2.9191e-02 2.3923e-03 1.0029e-01 1.9321e-01 9.9829e-02 1.0288e-02
3.9811e+01 4.1275e+01 8.0000e+00 2.8980e-02 1.6101e-02 1.0046e-01 1.9321e-01 9.9933e-02 2.0322e-02
3.9811e+01 3.9664e+01 8.0000e+00 3.4998e-02 2.0092e-02 1.0034e-01 1.9321e-01 9.9890e-02 1.7241e-02
3.9811e+01 4.0675e+01 8.0000e+00 9.6812e-03 3.8756e-03 1.0061e-01 1.9321e-01 1.0005e-01 5.6456e-03
4.4668e+01 4.4909e+01 7.0000e+00 1.0688e-02 9.5984e-03 1.0034e-01 1.9321e-01 9.9820e-02 1.6774e-02
4.4668e+01 4.3439e+01 7.0000e+00 4.3900e-02 2.0084e-02 1.0047e-01 1.9321e-01 1.0003e-01 1.5097e-02
4.4668e+01 4.4153e+01 7.0000e+00 2.5457e-02 1.2854e-02 1.0070e-01 1.9321e-01 1.0009e-01 1.0453e-02
4.4668e+01 4.5909e+01 7.0000e+00 2.9490e-02 1.2448e-02 1.0046e-01 1.9321e-01 9.9864e-02 1.7944e-02
4.4668e+01 4.4940e+01 7.0000e+00 5.3097e-02 1.3030e-02 1.0101e-01 1.9321e-01 1.0049e-01 1.6483e-02
4.4668e+01 4.5355e+01 7.0000e+00 5.4764e-02 1.6332e-02 1.0015e-01 1.9321e-01 9.9723e-02 9.9619e-03
4.4668e+01 4.3741e+01 7.0000e+00 4.5308e-02 1.6747e-02 1.0050e-01 1.9321e-01 9.9938e-02 2.0640e-02
4.4668e+01 4.3498e+01 7.0000e+00 3.3319e-02 3.9853e-03 1.0015e-01 1.9321e-01 9.9720e-02 1.1507e-02
4.4668e+01 4.6097e+01 7.0000e+00 8.8482e-03 5.7110e-02 1.0065e-01 1.9321e-01 9.9951e-02 6.0593e-02
4.4668e+01 4.4736e+01 7.0000e+00 1.3109e-02 1.0049e-02 1.0033e-01 1.9321e-01 9.9852e-02 1.5766e-02
5.0119e+01 5.0449e+01 6.0000e+00 1.4381e-02 5.5560e-03 1.0019e-01 1.9321e-01 9.9758e-02 1.3332e-02
5.0119e+01 5.2517e+01 6.0000e+00 2.4247e-02 1.5847e-02 1.0090e-01 1.9321e-01 1.0029e-01 1.3157e-02
5.0119e+01 5.1213e+01 6.0000e+00 2.5819e-02 6.2761e-03 1.0035e-01 1.9321e-01 9.9888e-02 5.3837e-04
5.0119e+01 4.9189e+01 6.0000e+00 2.6457e-02 4.9560e-03 1.0032e-01 1.9321e-01 9.9866e-02 1.1188e-02
5.0119e+01 5.0740e+01 6.0000e+00 3.7447e-02 2.6987e-02 1.0043e-01 1.9321e-01 9.9963e-02 2.1697e-02
5.0119e+01 5.0521e+01 6.0000e+00 2.9916e-02 7.9327e-03 1.0021e-01 1.9321e-01 9.9748e-02 1.0866e-03
5.0119e+01 4.9779e+01 6.0000e+00 1.2978e-02 1.0401e-02 1.0004e-01 1.9321e-01 9.9684e-02 9.6462e-04
5.0119e+01 4.9910e+01 6.0000e+00 2.7718e-02 2.3650e-02 1.0001e-01 1.9321e-01 9.9631e-02 3.5616e-02
5.0119e+01 5.0674e+01 6.0000e+00 7.9961e-03 7.2419e-03 1.0016e-01 1.9321e-01 9.9753e-02 3.4241e-04
5.0119e+01 4.9884e+01 6.0000e+00 3.4343e-02 3.9044e-03 1.0043e-01 1.9321e-01 9.9960e-02 1.1461e-03
5.6234e+01 5.3971e+01 5.0000e+00 1.0626e-02 9.1137e-03 1.0024e-01 1.9321e-01 9.9817e-02 2.6630e-03
5.6234e+01 5.6924e+01 5.0000e+00 3.4621e-02 1.8535e-02 1.0035e-01 1.9321e-01 9.9931e-02 1.2805e-02
5.6234e+01 5.5876e+01 5.0000e+00 2.9309e-02 4.2274e-03 1.0054e-01 1.9321e-01 1.0000e-01 8.0326e-03
5.6234e+01 5.6367e+01 5.0000e+00 4.6864e-02 1.8092e-02 9.9980e-02 1.9321e-01 9.9641e-02 9.9896e-03
5.6234e+01 5.6685e+01 5.0000e+00 3.7338e-02 2.6363e-02 1.0055e-01 1.9321e-01 1.0006e-01 2.3874e-02
5.6234e+01 5.5497e+01 5.0000e+00 3.8714e-02 6.1358e-03 1.0046e-01 1.9321e-01 9.9979e-02 9.2846e-03
5.6234e+01 5.5721e+01 5.0000e+00 4.0476e-02 3.9930e-02 1.0034e-01 1.9321e-01 9.9726e-02 4.7798e-02
5.6234e+01 5.7163e+01 5.0000e+00 2.3947e-02 6.0392e-03 1.0061e-01 1.9321e-01 1.0001e-01 7.4575e-03
5.6234e+01 5.6774e+01 5.0000e+00 1.7011e-02 2.4495e-02 1.0021e-01 1.9321e-01 9.9776e-02 1.5964e-02
5.6234e+01 5.8465e+01 5.0000e+00 2.3153e-02 1.7432e-02 9.9915e-02 1.9321e-01 9.9580e-02 3.0544e-02
6.3096e+01 6.3442e+01 4.0000e+00 4.1809e-02 1.4611e-02 1.0076e-01 1.9321e-01 1.0026e-01 1.3939e-02
6.3096e+01 6.3468e+01 4.0000e+00 2.1660e-02 1.5044e-02 9.9823e-02 1.9321e-01 9.9592e-02 2.9661e-03
6.3096e+01 6.5044e+01 4.0000e+00 4.4186e-02 2.6880e-02 1.0075e-01 1.9321e-01 1.0005e-01 3.1714e-02
6.3096e+01 6.4763e+01 4.0000e+00 2.4156e-02 3.3788e-03 1.0010e-01 1.9321e-01 9.9739e-02 5.6994e-03
6.3096e+01 6.1688e+01 4.0000e+00 3.4283e-02 4.1978e-02 1.0065e-01 1.9321e-01 9.9950e-02 4.4645e-02
6.3096e+01 6.3568e+01 4.0000e+00 2.7333e-02 8.2111e-03 1.0064e-01 1.9321e-01 1.0008e-01 5.7348e-03
6.3096e+01 6.2346e+01 4.0000e+00 5.2606e-02 1.3038e-02 5.6989e-01 1.9321e-01 9.9728e-02 1.9413e-02
6.3096e+01 6.2723e+01 4.0000e+00 7.8656e-02 3.4289e-03 1.0064e-01 1.9321e-01 1.0009e-01 8.6970e-03
6.3096e+01 6.4840e+01 4.0000e+00 4.3341e-02 2.7475e-03 1.0012e-01 1.9321e-01 9.9708e-02 1.1534e-02
